"provincia","estrato","rv"
"Tierra del Fuego","middle",0.4734
"Tierra del Fuego","middle",0.3616
"Tierra del Fuego","middle",0.5513
"Tierra del Fuego","middle",0.3727
"Tierra del Fuego","middle",0.4644
"Tierra del Fuego","middle",0.3933
"Tierra del Fuego","middle",0.4496
"Tierra del Fuego","middle",0.4606
"Tierra del Fuego","middle",0.4348
"Tierra del Fuego","middle",0.4795
"Tierra del Fuego","middle",0.4824
"Tierra del Fuego","middle",0.4304
"Tierra del Fuego","middle",0.3595
"Tierra del Fuego","middle",0.5358
"Tierra del Fuego","middle",0.3896
"Tierra del Fuego","middle",0.404
"Tierra del Fuego","middle",0.5078
"Tierra del Fuego","middle",0.532
"Tierra del Fuego","middle",0.5577
"Tierra del Fuego","middle",0.521
"Tierra del Fuego","middle",0.5254
"Tierra del Fuego","middle",0.4235
"Tierra del Fuego","middle",0.4235
"Tierra del Fuego","middle",0.3588
"Tierra del Fuego","middle",0.3622
"Tierra del Fuego","middle",0.5105
"Tierra del Fuego","middle",0.3978
"Tierra del Fuego","middle",0.4271
"Tierra del Fuego","middle",0.3812
"Tierra del Fuego","middle",0.4915
"Tierra del Fuego","middle",0.4885
"Tierra del Fuego","middle",0.49
"Tierra del Fuego","middle",0.3727
"Tierra del Fuego","middle",0.4472
"Tierra del Fuego","middle",0.5339
"Tierra del Fuego","middle",0.4646
"Tierra del Fuego","middle",0.4008
"Tierra del Fuego","middle",0.4358
"Tierra del Fuego","middle",0.4922
"Tierra del Fuego","middle",0.4791
"Tierra del Fuego","middle",0.457
"Tierra del Fuego","middle",0.4605
"Tierra del Fuego","middle",0.4376
"Tierra del Fuego","middle",0.5317
"Tierra del Fuego","middle",0.464
"Tierra del Fuego","middle",0.3745
"Tierra del Fuego","middle",0.4734
"Tierra del Fuego","middle",0.2961
"Tierra del Fuego","middle",0.4698
"Tierra del Fuego","middle",0.4384
"Tierra del Fuego","middle",0.4051
"Tierra del Fuego","middle",0.3734
"Tierra del Fuego","middle",0.403
"Tierra del Fuego","middle",0.5601
"Tierra del Fuego","middle",0.4217
"Tierra del Fuego","middle",0.3797
"Tierra del Fuego","middle",0.481
"Tierra del Fuego","middle",0.3121
"Tierra del Fuego","middle",0.4124
"Tierra del Fuego","middle",0.3874
"Tierra del Fuego","middle",0.3879
"Tierra del Fuego","middle",0.4593
"Tierra del Fuego","middle",0.3555
"Tierra del Fuego","middle",0.3861
"Tierra del Fuego","middle",0.519
"Tierra del Fuego","middle",0.4224
"Tierra del Fuego","middle",0.4029
"Tierra del Fuego","middle",0.4373
"Tierra del Fuego","middle",0.5311
"Tierra del Fuego","middle",0.3699
"Tierra del Fuego","middle",0.5454
"Tierra del Fuego","middle",0.3656
"Tierra del Fuego","middle",0.4054
"Tierra del Fuego","middle",0.4735
"Tierra del Fuego","middle",0.4212
"Tierra del Fuego","middle",0.5023
"Tierra del Fuego","middle",0.4185
"Tierra del Fuego","middle",0.3031
"Tierra del Fuego","middle",0.4624
"Tierra del Fuego","middle",0.486
"Tierra del Fuego","middle",0.365
"Tierra del Fuego","middle",0.4383
"Tierra del Fuego","middle",0.3293
"Tierra del Fuego","middle",0.508
"Tierra del Fuego","middle",0.4805
"Tierra del Fuego","middle",0.4332
"Tierra del Fuego","middle",0.5666
"San Juan","middle",0.3411
"San Juan","middle",0.4451
"San Juan","middle",0.486
"San Juan","middle",0.4821
"San Juan","middle",0.4649
"San Juan","middle",0.4524
"San Juan","middle",0.366
"San Juan","middle",0.4809
"San Juan","middle",0.4475
"San Juan","middle",0.4808
"San Juan","middle",0.3688
"San Juan","middle",0.3756
"San Juan","middle",0.4403
"San Juan","middle",0.4298
"San Juan","middle",0.471
"San Juan","middle",0.4844
"San Juan","middle",0.3977
"San Juan","middle",0.4384
"San Juan","middle",0.4775
"San Juan","middle",0.4587
"San Juan","middle",0.4666
"San Juan","middle",0.4575
"San Juan","middle",0.4528
"San Juan","middle",0.512
"San Juan","middle",0.4499
"San Juan","middle",0.4773
"San Juan","middle",0.4741
"San Juan","middle",0.4685
"San Juan","middle",0.4658
"San Juan","middle",0.4727
"San Juan","middle",0.4191
"San Juan","middle",0.4392
"San Juan","middle",0.4838
"San Juan","middle",0.4461
"San Juan","middle",0.4542
"San Juan","middle",0.4528
"San Juan","middle",0.4774
"San Juan","middle",0.4946
"San Juan","middle",0.4302
"San Juan","middle",0.5166
"San Juan","middle",0.4454
"San Juan","middle",0.4481
"San Juan","middle",0.495
"San Juan","middle",0.4206
"San Juan","middle",0.4383
"San Juan","middle",0.4793
"San Juan","middle",0.4105
"San Juan","middle",0.478
"San Juan","middle",0.5163
"San Juan","middle",0.4312
"San Juan","middle",0.5192
"San Juan","middle",0.4356
"San Juan","middle",0.4302
"San Juan","middle",0.4556
"San Juan","middle",0.458
"San Juan","middle",0.4103
"San Juan","middle",0.463
"San Juan","middle",0.4306
"San Juan","middle",0.4427
"San Juan","middle",0.4555
"San Juan","middle",0.3664
"San Juan","middle",0.4682
"San Juan","middle",0.4917
"San Juan","middle",0.4628
"San Juan","middle",0.425
"San Juan","middle",0.4944
"San Juan","middle",0.3436
"San Juan","middle",0.4935
"San Juan","middle",0.4446
"San Juan","middle",0.3809
"San Juan","middle",0.4459
"San Juan","middle",0.4974
"San Juan","middle",0.4271
"San Juan","middle",0.4476
"San Juan","middle",0.4794
"San Juan","middle",0.449
"San Juan","middle",0.3183
"San Juan","middle",0.5433
"San Juan","middle",0.4579
"San Juan","middle",0.4588
"San Juan","middle",0.3769
"San Juan","middle",0.4707
"San Juan","middle",0.421
"San Juan","middle",0.4735
"San Juan","middle",0.4251
"San Juan","middle",0.4438
"San Juan","middle",0.4864
"San Juan","middle",0.438
"San Juan","middle",0.4523
"San Juan","middle",0.4453
"San Juan","middle",0.4627
"San Juan","middle",0.4458
"San Juan","middle",0.4144
"San Juan","middle",0.4022
"San Juan","middle",0.4033
"San Juan","middle",0.4538
"San Juan","middle",0.4764
"San Juan","middle",0.4198
"San Juan","middle",0.4924
"San Juan","middle",0.4428
"San Juan","middle",0.4315
"San Juan","middle",0.4767
"San Juan","middle",0.3857
"San Juan","middle",0.4768
"San Juan","middle",0.4996
"San Juan","middle",0.4103
"San Juan","middle",0.4554
"San Juan","middle",0.4385
"San Juan","middle",0.4455
"San Juan","middle",0.4843
"San Juan","middle",0.476
"San Juan","middle",0.4759
"San Juan","middle",0.457
"San Juan","middle",0.4633
"San Juan","middle",0.4568
"San Juan","middle",0.3928
"San Juan","middle",0.4706
"San Juan","middle",0.502
"San Juan","middle",0.5063
"San Juan","middle",0.4928
"San Juan","middle",0.4274
"San Juan","middle",0.4371
"San Juan","middle",0.376
"San Juan","middle",0.4582
"San Juan","middle",0.3567
"San Juan","middle",0.4322
"San Juan","middle",0.4984
"San Juan","middle",0.4805
"San Juan","middle",0.4927
"San Juan","middle",0.4768
"San Juan","middle",0.4577
"San Juan","middle",0.456
"San Juan","middle",0.4717
"San Juan","middle",0.4379
"San Juan","middle",0.4515
"San Juan","middle",0.4629
"San Juan","middle",0.4813
"San Juan","middle",0.4342
"San Juan","middle",0.4799
"San Juan","middle",0.4188
"San Juan","middle",0.3853
"San Juan","middle",0.4594
"San Juan","middle",0.4211
"San Juan","middle",0.4088
"San Juan","middle",0.4674
"San Juan","middle",0.4302
"San Juan","middle",0.4689
"San Juan","middle",0.5005
"San Juan","middle",0.4754
"San Juan","middle",0.4751
"San Juan","middle",0.4976
"San Juan","middle",0.4491
"San Juan","middle",0.3794
"San Juan","middle",0.5167
"San Juan","middle",0.4382
"San Juan","middle",0.4718
"San Juan","middle",0.4479
"San Juan","middle",0.5375
"San Juan","middle",0.4781
"San Juan","middle",0.5002
"San Juan","middle",0.4843
"San Juan","middle",0.4496
"San Juan","middle",0.5018
"San Juan","middle",0.4722
"San Juan","middle",0.4688
"San Juan","middle",0.4505
"San Juan","middle",0.5329
"San Juan","middle",0.4595
"San Juan","middle",0.3647
"San Juan","middle",0.4728
"San Juan","middle",0.4718
"San Juan","middle",0.4387
"San Juan","middle",0.4852
"San Juan","middle",0.492
"San Juan","middle",0.4402
"San Juan","middle",0.4758
"San Juan","middle",0.379
"San Juan","middle",0.4671
"San Juan","middle",0.517
"San Juan","middle",0.3356
"San Juan","middle",0.4824
"San Juan","middle",0.4329
"San Juan","middle",0.469
"San Juan","middle",0.4976
"San Juan","middle",0.4231
"San Juan","middle",0.437
"San Juan","middle",0.3896
"San Juan","middle",0.4421
"San Juan","middle",0.4291
"San Juan","middle",0.4499
"San Juan","middle",0.3874
"San Juan","middle",0.4729
"San Juan","middle",0.3011
"San Juan","middle",0.4346
"San Juan","middle",0.4408
"San Juan","middle",0.3753
"San Juan","middle",0.4016
"San Juan","middle",0.3976
"San Juan","middle",0.3888
"San Juan","middle",0.4197
"San Juan","middle",0.5182
"San Juan","middle",0.4359
"San Juan","middle",0.4664
"San Juan","middle",0.3738
"San Juan","middle",0.4861
"San Juan","middle",0.4459
"San Juan","middle",0.385
"San Juan","middle",0.3521
"San Juan","middle",0.4404
"San Juan","middle",0.4817
"San Juan","middle",0.4556
"San Juan","middle",0.4579
"San Juan","middle",0.4844
"San Juan","middle",0.4547
"San Juan","middle",0.5269
"San Juan","middle",0.4862
"San Juan","middle",0.4663
"San Juan","middle",0.4512
"San Juan","middle",0.4534
"San Juan","middle",0.4412
"San Juan","middle",0.469
"San Juan","middle",0.5096
"San Juan","middle",0.4671
"San Juan","middle",0.3463
"San Juan","middle",0.4456
"San Juan","middle",0.4039
"San Juan","middle",0.4403
"San Juan","middle",0.4365
"San Juan","middle",0.4792
"San Juan","middle",0.4689
"San Juan","middle",0.4334
"San Juan","middle",0.4128
"San Juan","middle",0.4433
"San Juan","middle",0.4758
"San Juan","middle",0.4976
"San Juan","middle",0.3995
"San Juan","middle",0.4784
"San Juan","middle",0.4384
"San Juan","middle",0.3993
"San Juan","middle",0.4588
"San Juan","middle",0.4676
"San Juan","middle",0.4706
"San Juan","middle",0.4379
"San Juan","middle",0.4765
"San Juan","middle",0.4937
"San Juan","middle",0.4869
"San Juan","middle",0.4414
"San Juan","middle",0.463
"San Juan","middle",0.4906
"San Juan","middle",0.5061
"San Juan","middle",0.4373
"San Juan","middle",0.477
"San Juan","middle",0.4388
"San Juan","middle",0.4289
"San Juan","middle",0.439
"San Juan","middle",0.4886
"San Juan","middle",0.4763
"San Juan","middle",0.4491
"San Juan","middle",0.4608
"San Juan","middle",0.421
"San Juan","middle",0.4036
"San Juan","middle",0.4643
"San Juan","middle",0.4746
"San Juan","middle",0.5107
"San Juan","middle",0.465
"San Juan","middle",0.4147
"San Juan","middle",0.4558
"San Juan","middle",0.4305
"San Juan","middle",0.5017
"San Juan","middle",0.4248
"San Juan","middle",0.489
"San Juan","middle",0.4589
"San Juan","middle",0.4829
"San Juan","middle",0.4814
"San Juan","middle",0.4127
"San Juan","middle",0.462
"San Juan","middle",0.4596
"San Juan","middle",0.5094
"San Juan","middle",0.3887
"San Juan","middle",0.4213
"San Juan","middle",0.4556
"San Juan","middle",0.4983
"San Juan","middle",0.3275
"San Juan","middle",0.4548
"San Juan","middle",0.4451
"San Juan","middle",0.4552
"San Juan","middle",0.4499
"San Juan","middle",0.4686
"San Juan","middle",0.4582
"San Juan","middle",0.4902
"San Juan","middle",0.4809
"San Juan","middle",0.3819
"San Juan","middle",0.4708
"San Juan","middle",0.419
"San Juan","middle",0.4483
"San Juan","middle",0.4685
"San Juan","middle",0.5221
"San Juan","middle",0.4779
"San Juan","middle",0.5012
"San Juan","middle",0.3685
"Formosa","outer",0.3971
"Formosa","outer",0.4387
"Formosa","outer",0.4037
"Formosa","outer",0.4025
"Formosa","outer",0.4176
"Formosa","outer",0.508
"Formosa","outer",0.422
"Formosa","outer",0.4319
"Formosa","outer",0.4378
"Formosa","outer",0.418
"Formosa","outer",0.4245
"Formosa","outer",0.4422
"Formosa","outer",0.4519
"Formosa","outer",0.5257
"Formosa","outer",0.4436
"Formosa","outer",0.4803
"Formosa","outer",0.4638
"Formosa","outer",0.3917
"Formosa","outer",0.4018
"Formosa","outer",0.4163
"Formosa","outer",0.4581
"Formosa","outer",0.4313
"Formosa","outer",0.4496
"Formosa","outer",0.4248
"Formosa","outer",0.3918
"Formosa","outer",0.448
"Formosa","outer",0.4119
"Formosa","outer",0.4382
"Formosa","outer",0.4841
"Formosa","outer",0.4342
"Formosa","outer",0.3783
"Formosa","outer",0.4512
"Formosa","outer",0.4206
"Formosa","outer",0.4792
"Formosa","outer",0.4767
"Formosa","outer",0.4691
"Formosa","outer",0.4626
"Formosa","outer",0.4722
"Formosa","outer",0.4668
"Formosa","outer",0.4076
"Formosa","outer",0.3798
"Formosa","outer",0.4655
"Formosa","outer",0.4836
"Formosa","outer",0.418
"Formosa","outer",0.4144
"Formosa","outer",0.4912
"Formosa","outer",0.4246
"Formosa","outer",0.4405
"Formosa","outer",0.4251
"Formosa","outer",0.4358
"Formosa","outer",0.4598
"Formosa","outer",0.4735
"Formosa","outer",0.396
"Formosa","outer",0.4317
"Formosa","outer",0.4595
"Formosa","outer",0.4082
"Formosa","outer",0.3378
"Formosa","outer",0.3515
"Formosa","outer",0.4259
"Formosa","outer",0.4333
"Formosa","outer",0.4547
"Formosa","outer",0.5001
"Formosa","outer",0.4391
"Formosa","outer",0.4604
"Formosa","outer",0.369
"Formosa","outer",0.3644
"Formosa","outer",0.4464
"Formosa","outer",0.3835
"Formosa","outer",0.4578
"Formosa","outer",0.4455
"Formosa","outer",0.3683
"Formosa","outer",0.4061
"Formosa","outer",0.4557
"Formosa","outer",0.359
"Formosa","outer",0.5005
"Formosa","outer",0.3994
"Formosa","outer",0.4782
"Formosa","outer",0.4617
"Formosa","outer",0.4158
"Formosa","outer",0.3683
"Formosa","outer",0.391
"Formosa","outer",0.4143
"Formosa","outer",0.4333
"Formosa","outer",0.459
"Formosa","outer",0.4271
"Formosa","outer",0.366
"Formosa","outer",0.4672
"Formosa","outer",0.4501
"Formosa","outer",0.3973
"Formosa","outer",0.3862
"Formosa","outer",0.466
"Formosa","outer",0.4489
"Formosa","outer",0.4617
"Formosa","outer",0.4309
"Formosa","outer",0.4365
"Formosa","outer",0.4579
"Formosa","outer",0.4078
"Formosa","outer",0.4538
"Formosa","outer",0.4512
"Formosa","outer",0.4867
"Formosa","outer",0.4403
"Formosa","outer",0.4671
"Formosa","outer",0.4672
"Formosa","outer",0.4404
"Formosa","outer",0.4281
"Formosa","outer",0.4997
"Formosa","outer",0.457
"Formosa","outer",0.4137
"Formosa","outer",0.4267
"Formosa","outer",0.417
"Formosa","outer",0.4727
"Formosa","outer",0.4903
"Formosa","outer",0.4764
"Formosa","outer",0.468
"Formosa","outer",0.3661
"Formosa","outer",0.487
"Formosa","outer",0.4883
"Formosa","outer",0.4415
"Formosa","outer",0.4985
"Formosa","outer",0.4051
"Formosa","outer",0.486
"Formosa","outer",0.3778
"Formosa","outer",0.4042
"Formosa","outer",0.4185
"Formosa","outer",0.472
"Formosa","outer",0.4477
"Formosa","outer",0.447
"Formosa","outer",0.4501
"Formosa","outer",0.497
"Formosa","outer",0.4229
"Formosa","outer",0.4021
"Formosa","outer",0.3691
"Formosa","outer",0.4257
"Formosa","outer",0.4117
"Formosa","outer",0.3611
"Formosa","outer",0.3842
"Formosa","outer",0.4944
"Formosa","outer",0.4227
"Formosa","outer",0.3951
"Formosa","outer",0.3671
"Formosa","outer",0.4228
"Formosa","outer",0.3495
"Formosa","outer",0.3437
"Formosa","outer",0.3613
"Formosa","outer",0.4713
"Formosa","outer",0.5104
"Formosa","outer",0.4674
"Formosa","outer",0.4691
"Formosa","outer",0.4339
"Formosa","outer",0.4228
"Formosa","outer",0.35
"Formosa","outer",0.4239
"Formosa","outer",0.4337
"Formosa","outer",0.4219
"Formosa","outer",0.447
"Formosa","outer",0.4088
"Formosa","outer",0.4742
"Formosa","outer",0.4198
"Formosa","outer",0.4786
"Formosa","outer",0.4186
"Formosa","outer",0.4114
"Formosa","outer",0.4005
"Formosa","outer",0.4304
"Formosa","outer",0.4073
"Formosa","outer",0.4533
"Formosa","outer",0.5628
"Formosa","outer",0.4251
"Formosa","outer",0.5013
"Formosa","outer",0.402
"Formosa","outer",0.3705
"Formosa","outer",0.4177
"Formosa","outer",0.3758
"Formosa","outer",0.457
"Formosa","outer",0.4712
"Formosa","outer",0.394
"Formosa","outer",0.4281
"Formosa","outer",0.394
"Formosa","outer",0.4229
"Formosa","outer",0.4159
"Formosa","outer",0.4598
"Formosa","outer",0.4083
"Formosa","outer",0.4225
"Formosa","outer",0.3902
"Formosa","outer",0.4568
"Formosa","outer",0.4719
"Formosa","outer",0.4561
"Formosa","outer",0.4421
"Formosa","outer",0.4183
"Formosa","outer",0.3843
"Formosa","outer",0.4941
"Formosa","outer",0.4326
"Formosa","outer",0.4425
"Formosa","outer",0.4209
"Formosa","outer",0.4975
"Formosa","outer",0.4227
"Formosa","outer",0.4649
"Formosa","outer",0.447
"Formosa","outer",0.3992
"Formosa","outer",0.4572
"Formosa","outer",0.489
"Formosa","outer",0.4676
"Formosa","outer",0.495
"Formosa","outer",0.4687
"Formosa","outer",0.4714
"Formosa","outer",0.4577
"Formosa","outer",0.4647
"Formosa","outer",0.4534
"Formosa","outer",0.3853
"Formosa","outer",0.4623
"Formosa","outer",0.4631
"Formosa","outer",0.3904
"Formosa","outer",0.3904
"Formosa","outer",0.3762
"Formosa","outer",0.3937
"Formosa","outer",0.4451
"Formosa","outer",0.5014
"Formosa","outer",0.431
"Formosa","outer",0.5042
"Formosa","outer",0.4022
"Formosa","outer",0.3934
"Formosa","outer",0.3944
"Formosa","outer",0.435
"Formosa","outer",0.4374
"Formosa","outer",0.3635
"Formosa","outer",0.4356
"Formosa","outer",0.4606
"Formosa","outer",0.4395
"Formosa","outer",0.4138
"Formosa","outer",0.4522
"Formosa","outer",0.4481
"Formosa","outer",0.3963
"Formosa","outer",0.4133
"Formosa","outer",0.4435
"Formosa","outer",0.433
"Formosa","outer",0.4677
"Formosa","outer",0.3521
"Formosa","outer",0.4659
"Formosa","outer",0.4653
"Formosa","outer",0.4591
"Formosa","outer",0.4331
"Formosa","outer",0.3717
"Formosa","outer",0.4013
"Formosa","outer",0.4187
"Formosa","outer",0.5037
"Formosa","outer",0.4247
"Formosa","outer",0.4457
"Formosa","outer",0.421
"Formosa","outer",0.4391
"Formosa","outer",0.461
"Formosa","outer",0.4633
"Formosa","outer",0.4887
"Formosa","outer",0.4114
"Formosa","outer",0.4231
"Formosa","outer",0.4614
"Formosa","outer",0.448
"Formosa","outer",0.4692
"Formosa","outer",0.4055
"Formosa","outer",0.4642
"Formosa","outer",0.4161
"Formosa","outer",0.3793
"Formosa","outer",0.4132
"Formosa","outer",0.4427
"Formosa","outer",0.4093
"Formosa","outer",0.4332
"Formosa","outer",0.421
"Formosa","outer",0.4444
"Formosa","outer",0.471
"Formosa","outer",0.4634
"Formosa","outer",0.4479
"Formosa","outer",0.4504
"Formosa","outer",0.4918
"Formosa","outer",0.4156
"Formosa","outer",0.473
"Formosa","outer",0.3823
"Formosa","outer",0.4385
"Formosa","outer",0.4442
"Formosa","outer",0.4339
"Formosa","outer",0.375
"Formosa","outer",0.3793
"Formosa","outer",0.4251
"Formosa","outer",0.4257
"Formosa","outer",0.3991
"Formosa","outer",0.4764
"Formosa","outer",0.4663
"Formosa","outer",0.4643
"Formosa","outer",0.4398
"Formosa","outer",0.4676
"Formosa","outer",0.4983
"Formosa","outer",0.4564
"Formosa","outer",0.4402
"Formosa","outer",0.4478
"Formosa","outer",0.4828
"Formosa","outer",0.4803
"Formosa","outer",0.4078
"Formosa","outer",0.4295
"Formosa","outer",0.4226
"Formosa","outer",0.4708
"Formosa","outer",0.432
"Formosa","outer",0.4335
"Formosa","outer",0.3986
