"supplier_id","provincia","estrato","A_personeria","A_rubro","A_cliente","A_escala","A_directa","A_registro","S_intensidad","S_tenure","S_cohorte","S_fundamento","n_adjudicaciones","primer_ejercicio","ultimo_ejercicio"
9507,"CABA","core","PersFisica","SERV. PROFESIONAL ","cultura_educacion","grande","mayoria_directa","reg19_21","1adj","1anio","pers_fisica","consagrado",1,2022,2022
9508,"Buenos Aires","core","SRL","MANT. REPARACION Y","seguridad_defensa","grande","mixto","reg16_18","6-20adj","2-4anios","fund_pre2000","consagrado",7,2023,2024
9509,"Chubut","middle","SRL","ALQUILER","seguridad_defensa","chica","sin_directa","reg22plus","2-5adj","2-4anios","fund_2017plus","sin_fundamento",4,2022,2025
9510,"Mendoza","core","SRL","PROD. MEDICO/FARMA","seguridad_defensa","media","sin_directa","reg19_21","6-20adj","5+anios","fund_2001_2010","sin_fundamento",8,2020,2025
9511,"Neuquén","middle","PersFisica","MANT. REPARACION Y","administracion","media","sin_directa","reg19_21","2-5adj","2-4anios","pers_fisica","sin_fundamento",3,2024,2025
9512,"CABA","core","SA","OTROS","cultura_educacion","grande","mayoria_directa","reg19_21","1adj","1anio","fund_2011_2016","consagrado",1,2021,2021
9513,"Buenos Aires","core","PersFisica","MANT. REPARACION Y","ciencia_universidad","media","mayoria_directa","reg22plus","1adj","1anio","pers_fisica","solo_aritmetico",1,2023,2023
9514,"Buenos Aires","core","PersFisica","ALIMENTOS","seguridad_defensa","media","mixto","reg16_18","6-20adj","2-4anios","pers_fisica","solo_aritmetico",16,2019,2021
9515,"Corrientes","outer","SRL","OTROS","seguridad_defensa","media","sin_directa","reg19_21","1adj","1anio","fund_2011_2016","sin_fundamento",1,2022,2022
9516,"La Pampa","middle","PersFisica","SERV. PROFESIONAL ","administracion","media","sin_directa","reg22plus","1adj","1anio","pers_fisica","sin_fundamento",1,2025,2025
9517,"Córdoba","core","OtraForma","EQUIPOS","ciencia_universidad","sin_ars","mixto","reg19_21","2-5adj","1anio","fund_2017plus","solo_aritmetico",2,2022,2022
9518,"CABA","core","SA","OTROS","administracion","chica","mixto","reg16_18","20+adj","5+anios","fund_pre2000","solo_aritmetico",300,2019,2025
9519,"CABA","core","SA","SERV. PROFESIONAL ","salud_social","grande","mayoria_directa","reg19_21","1adj","1anio","fund_2017plus","solo_aritmetico",1,2021,2021
9520,"Buenos Aires","core","SRL","SERV. PROFESIONAL ","salud_social","chica","mayoria_directa","reg19_21","20+adj","5+anios","fund_pre2000","consagrado",45,2021,2025
9521,"CABA","core","SA","PROD. MEDICO/FARMA","salud_social","grande","mayoria_directa","reg19_21","2-5adj","2-4anios","fund_pre2000","consagrado",2,2019,2021
9522,"CABA","core","SRL","MANT. REPARACION Y","seguridad_defensa","grande","sin_directa","reg19_21","1adj","1anio","fund_2011_2016","sin_fundamento",1,2022,2022
9523,"Tierra del Fuego","middle","PersFisica","ALQUILER","seguridad_defensa","grande","mayoria_directa","reg16_18","2-5adj","2-4anios","pers_fisica","solo_aritmetico",2,2020,2023
9524,"Córdoba","core","OtraForma","OTROS","administracion","media","mixto","reg19_21","6-20adj","2-4anios","fund_2017plus","solo_aritmetico",6,2021,2024
9525,"Corrientes","outer","SRL","ELECTRICIDAD Y TEL","seguridad_defensa","chica","mixto","reg16_18","20+adj","5+anios","fund_2011_2016","solo_aritmetico",776,2019,2025
9526,"Buenos Aires","core","PersFisica","MANT. REPARACION Y","salud_social","grande","sin_directa","reg22plus","2-5adj","2-4anios","pers_fisica","sin_fundamento",2,2022,2024
9527,"Córdoba","core","OtraForma","SERV. PROFESIONAL ","administracion","media","mayoria_directa","reg22plus","1adj","1anio","sin_match","solo_aritmetico",1,2025,2025
9528,"Buenos Aires","core","PersFisica","MANT. REPARACION Y","seguridad_defensa","sin_ars","sin_directa","reg19_21","1adj","1anio","pers_fisica","sin_fundamento",1,2025,2025
9529,"CABA","core","SA","OTROS","salud_social","grande","mixto","reg16_18","2-5adj","5+anios","fund_2001_2010","consagrado",5,2019,2023
9530,"CABA","core","SA","PROD. MEDICO/FARMA","salud_social","media","sin_directa","reg16_18","6-20adj","2-4anios","fund_2001_2010","sin_fundamento",6,2022,2025
9531,"Buenos Aires","core","OtraForma","OTROS","salud_social","grande","mayoria_directa","reg16_18","6-20adj","2-4anios","fund_2001_2010","solo_aritmetico",6,2019,2022
9532,"CABA","core","SA","SERV. PROFESIONAL ","seguridad_defensa","chica","mixto","reg19_21","2-5adj","1anio","fund_2017plus","solo_aritmetico",2,2020,2020
9533,"CABA","core","SRL","MANT. REPARACION Y","seguridad_defensa","sin_ars","sin_directa","reg22plus","2-5adj","2-4anios","fund_2017plus","sin_fundamento",2,2024,2025
9534,"Córdoba","core","PersFisica","OTROS","seguridad_defensa","chica","mayoria_directa","reg16_18","20+adj","2-4anios","pers_fisica","solo_aritmetico",24,2021,2023
9535,"Chaco","outer","SRL","SERV. PROFESIONAL ","infraestructura","chica","mayoria_directa","reg19_21","6-20adj","2-4anios","fund_2001_2010","solo_aritmetico",6,2021,2024
9536,"San Luis","middle","SRL","ELECTRICIDAD Y TEL","seguridad_defensa","media","sin_directa","reg16_18","1adj","1anio","fund_2011_2016","sin_fundamento",1,2022,2022
9537,"Santa Fe","core","SA","OTROS","seguridad_defensa","chica","sin_directa","reg16_18","1adj","1anio","fund_pre2000","sin_fundamento",1,2021,2021
9538,"CABA","core","PersFisica","SERV. PROFESIONAL ","salud_social","chica","mayoria_directa","reg16_18","2-5adj","2-4anios","pers_fisica","consagrado",3,2019,2020
9539,"San Juan","middle","PersFisica","ALIMENTOS","seguridad_defensa","grande","sin_directa","reg22plus","1adj","1anio","pers_fisica","sin_fundamento",1,2025,2025
9540,"Córdoba","core","PersFisica","MANT. REPARACION Y","seguridad_defensa","chica","mixto","reg16_18","20+adj","5+anios","pers_fisica","solo_aritmetico",92,2019,2025
9541,"Río Negro","middle","PersFisica","OTROS","ciencia_universidad","chica","mayoria_directa","reg16_18","6-20adj","5+anios","pers_fisica","consagrado",7,2019,2025
9542,"Buenos Aires","core","PersFisica","MANT. REPARACION Y","ciencia_universidad","grande","sin_directa","reg16_18","2-5adj","2-4anios","pers_fisica","sin_fundamento",2,2022,2023
9543,"Córdoba","core","SA","OTROS","administracion","grande","mixto","reg16_18","2-5adj","1anio","fund_2001_2010","solo_aritmetico",3,2022,2022
9544,"Río Negro","middle","OtraForma","OTROS","seguridad_defensa","media","mayoria_directa","reg16_18","6-20adj","5+anios","fund_pre2000","consagrado",16,2019,2025
9545,"Corrientes","outer","SRL","MANT. REPARACION Y","infraestructura","media","mayoria_directa","reg16_18","2-5adj","2-4anios","fund_2001_2010","solo_aritmetico",3,2019,2022
9546,"Chaco","outer","PersFisica","MANT. REPARACION Y","infraestructura","grande","sin_directa","reg22plus","1adj","1anio","pers_fisica","sin_fundamento",1,2025,2025
9547,"Mendoza","core","PersFisica","OTROS","seguridad_defensa","media","sin_directa","reg19_21","1adj","1anio","pers_fisica","sin_fundamento",1,2025,2025
9548,"Salta","outer","PersFisica","OTROS","seguridad_defensa","media","sin_directa","reg16_18","1adj","1anio","pers_fisica","sin_fundamento",1,2020,2020
9549,"Buenos Aires","core","PersFisica","MANT. REPARACION Y","salud_social","media","sin_directa","reg22plus","1adj","1anio","pers_fisica","sin_fundamento",1,2023,2023
9550,"Buenos Aires","core","OtraForma","SERV. PROFESIONAL ","administracion","media","mayoria_directa","reg22plus","1adj","1anio","fund_pre2000","consagrado",1,2023,2023
9551,"San Juan","middle","OtraForma","MANT. REPARACION Y","administracion","chica","mayoria_directa","reg22plus","1adj","1anio","fund_2017plus","solo_aritmetico",1,2023,2023
9552,"CABA","core","SA","EQUIPOS","salud_social","media","mixto","reg16_18","6-20adj","5+anios","fund_pre2000","solo_aritmetico",16,2019,2025
9553,"Misiones","outer","SRL","OTROS","seguridad_defensa","chica","mayoria_directa","reg22plus","1adj","1anio","fund_2001_2010","solo_aritmetico",1,2024,2024
9554,"Mendoza","core","SA","OTROS","infraestructura","chica","mayoria_directa","reg16_18","6-20adj","5+anios","fund_pre2000","solo_aritmetico",20,2019,2023
9555,"CABA","core","SA","SERV. PROFESIONAL ","administracion","grande","sin_directa","reg16_18","1adj","1anio","fund_2001_2010","sin_fundamento",1,2019,2019
9556,"Tierra del Fuego","middle","SRL","EQUIPOS","infraestructura","chica","mayoria_directa","reg16_18","2-5adj","2-4anios","fund_2001_2010","solo_aritmetico",3,2019,2021
9557,"Córdoba","core","SA","OTROS","seguridad_defensa","chica","mayoria_directa","reg16_18","6-20adj","2-4anios","fund_2011_2016","solo_aritmetico",14,2023,2025
9558,"Córdoba","core","PersFisica","EQUIPOS","administracion","media","sin_directa","reg22plus","1adj","1anio","pers_fisica","sin_fundamento",1,2025,2025
9559,"Córdoba","core","SRL","MANT. REPARACION Y","infraestructura","chica","mayoria_directa","reg16_18","2-5adj","2-4anios","fund_2011_2016","solo_aritmetico",3,2021,2023
9560,"CABA","core","OtraForma","OTROS","administracion","media","mixto","reg19_21","20+adj","2-4anios","fund_2017plus","solo_aritmetico",28,2022,2025
9561,"CABA","core","SA","LIBRERIA PAP. Y UT","ciencia_universidad","media","mixto","reg16_18","2-5adj","2-4anios","fund_2001_2010","solo_aritmetico",2,2021,2023
9562,"Salta","outer","PersFisica","MANT. REPARACION Y","seguridad_defensa","grande","sin_directa","reg22plus","2-5adj","2-4anios","pers_fisica","sin_fundamento",3,2024,2025
9563,"Jujuy","outer","OtraForma","MANT. REPARACION Y","infraestructura","grande","mayoria_directa","reg19_21","1adj","1anio","sin_match","solo_aritmetico",1,2021,2021
9564,"Misiones","outer","SA","ELECTRICIDAD Y TEL","infraestructura","chica","mayoria_directa","reg16_18","2-5adj","5+anios","fund_pre2000","solo_aritmetico",4,2019,2023
9565,"CABA","core","SRL","ALQUILER","seguridad_defensa","grande","sin_directa","reg22plus","1adj","1anio","fund_2017plus","sin_fundamento",1,2022,2022
9566,"CABA","core","PersFisica","SERV. PROFESIONAL ","administracion","chica","mayoria_directa","reg19_21","1adj","1anio","pers_fisica","consagrado",1,2019,2019
9567,"CABA","core","SRL","MANT. REPARACION Y","administracion","media","mixto","reg16_18","20+adj","5+anios","fund_2011_2016","solo_aritmetico",22,2019,2024
9568,"CABA","core","PersFisica","OTROS","seguridad_defensa","media","sin_directa","reg16_18","2-5adj","2-4anios","pers_fisica","sin_fundamento",2,2019,2020
9569,"CABA","core","SRL","OTROS","seguridad_defensa","grande","sin_directa","reg16_18","2-5adj","2-4anios","fund_pre2000","sin_fundamento",2,2019,2021
9570,"Santa Fe","core","SRL","ALQUILER","administracion","chica","mayoria_directa","reg16_18","1adj","1anio","fund_2001_2010","solo_aritmetico",1,2022,2022
9571,"Buenos Aires","core","OtraForma","MANT. REPARACION Y","salud_social","grande","mayoria_directa","reg19_21","1adj","1anio","fund_2001_2010","solo_aritmetico",1,2021,2021
9572,"Santa Fe","core","SRL","OTROS","seguridad_defensa","sin_ars","sin_directa","reg22plus","1adj","1anio","fund_2011_2016","sin_fundamento",1,2025,2025
9573,"CABA","core","SA","PROD. MEDICO/FARMA","seguridad_defensa","chica","sin_directa","reg16_18","2-5adj","2-4anios","fund_2001_2010","sin_fundamento",4,2022,2025
9574,"San Luis","middle","PersFisica","ELECTRICIDAD Y TEL","administracion","media","sin_directa","reg22plus","1adj","1anio","pers_fisica","sin_fundamento",1,2024,2024
9575,"Santa Fe","core","PersFisica","ALIMENTOS","seguridad_defensa","media","mayoria_directa","reg19_21","2-5adj","5+anios","pers_fisica","solo_aritmetico",4,2020,2025
9576,"Buenos Aires","core","SA","OTROS","ciencia_universidad","media","sin_directa","reg16_18","1adj","1anio","fund_pre2000","sin_fundamento",1,2023,2023
9577,"Buenos Aires","core","SRL","ELECTRICIDAD Y TEL","seguridad_defensa","grande","sin_directa","reg16_18","1adj","1anio","fund_pre2000","sin_fundamento",1,2019,2019
9578,"CABA","core","SA","EQUIPOS","seguridad_defensa","grande","mixto","reg16_18","6-20adj","5+anios","fund_pre2000","solo_aritmetico",16,2020,2025
9579,"Santa Cruz","middle","PersFisica","SERV. PROFESIONAL ","administracion","media","sin_directa","reg22plus","1adj","1anio","pers_fisica","sin_fundamento",1,2022,2022
9580,"CABA","core","SRL","LIBRERIA PAP. Y UT","cultura_educacion","grande","mixto","reg19_21","2-5adj","2-4anios","fund_2001_2010","consagrado",4,2021,2022
9581,"Neuquén","middle","PersFisica","SERV. PROFESIONAL ","seguridad_defensa","media","sin_directa","reg16_18","1adj","1anio","pers_fisica","sin_fundamento",1,2025,2025
9582,"Mendoza","core","PersFisica","MANT. REPARACION Y","seguridad_defensa","media","sin_directa","reg19_21","6-20adj","5+anios","pers_fisica","sin_fundamento",9,2020,2025
9583,"Santa Fe","core","PersFisica","ALQUILER","salud_social","grande","mayoria_directa","reg16_18","2-5adj","2-4anios","pers_fisica","solo_aritmetico",2,2019,2021
9584,"Buenos Aires","core","PersFisica","ALIMENTOS","salud_social","media","mayoria_directa","reg16_18","6-20adj","5+anios","pers_fisica","solo_aritmetico",7,2019,2025
9585,"CABA","core","SRL","PROD. MEDICO/FARMA","cultura_educacion","media","mixto","reg16_18","6-20adj","2-4anios","fund_pre2000","solo_aritmetico",7,2022,2025
9586,"Mendoza","core","SA","ALIMENTOS","seguridad_defensa","grande","sin_directa","reg19_21","6-20adj","2-4anios","fund_2001_2010","sin_fundamento",11,2022,2024
9587,"Misiones","outer","SRL","ALIMENTOS","salud_social","chica","mayoria_directa","reg22plus","2-5adj","2-4anios","fund_2017plus","solo_aritmetico",2,2023,2024
9588,"La Rioja","outer","PersFisica","OTROS","cultura_educacion","grande","mayoria_directa","reg19_21","1adj","1anio","pers_fisica","consagrado",1,2021,2021
9589,"CABA","core","SRL","OTROS","administracion","media","sin_directa","reg19_21","1adj","1anio","fund_2001_2010","sin_fundamento",1,2022,2022
9590,"CABA","core","SA","ALQUILER","infraestructura","grande","mayoria_directa","reg16_18","6-20adj","5+anios","fund_pre2000","solo_aritmetico",10,2019,2025
9591,"CABA","core","SRL","ALQUILER","seguridad_defensa","media","mixto","reg16_18","20+adj","5+anios","fund_pre2000","solo_aritmetico",106,2019,2025
9592,"Entre Ríos","middle","PersFisica","OTROS","seguridad_defensa","media","sin_directa","reg22plus","1adj","1anio","pers_fisica","sin_fundamento",1,2025,2025
9593,"Buenos Aires","core","PersFisica","OTROS","seguridad_defensa","chica","mixto","reg16_18","20+adj","2-4anios","pers_fisica","solo_aritmetico",24,2019,2020
9594,"Buenos Aires","core","SA","SERV. PROFESIONAL ","seguridad_defensa","media","sin_directa","reg16_18","6-20adj","5+anios","fund_pre2000","sin_fundamento",6,2020,2025
9595,"Santiago del Estero","outer","PersFisica","ALIMENTOS","seguridad_defensa","media","mayoria_directa","reg19_21","1adj","1anio","pers_fisica","solo_aritmetico",1,2020,2020
9596,"Río Negro","middle","PersFisica","ALIMENTOS","seguridad_defensa","media","mayoria_directa","reg16_18","6-20adj","5+anios","pers_fisica","solo_aritmetico",13,2019,2024
9597,"Buenos Aires","core","PersFisica","SERV. PROFESIONAL ","salud_social","grande","mixto","reg16_18","6-20adj","1anio","pers_fisica","solo_aritmetico",7,2021,2021
9598,"CABA","core","SRL","OTROS","ciencia_universidad","sin_ars","mayoria_directa","reg16_18","1adj","1anio","fund_2011_2016","solo_aritmetico",1,2020,2020
9599,"Entre Ríos","middle","PersFisica","ALQUILER","salud_social","grande","mayoria_directa","reg19_21","2-5adj","2-4anios","pers_fisica","solo_aritmetico",2,2021,2024
9600,"Buenos Aires","core","PersFisica","OTROS","cultura_educacion","chica","mayoria_directa","reg22plus","1adj","1anio","pers_fisica","solo_aritmetico",1,2025,2025
9601,"Jujuy","outer","SRL","SERV. PROFESIONAL ","infraestructura","chica","mayoria_directa","reg19_21","2-5adj","5+anios","fund_2001_2010","solo_aritmetico",4,2020,2024
9602,"CABA","core","SA","OTROS","administracion","media","mayoria_directa","reg16_18","20+adj","5+anios","fund_pre2000","solo_aritmetico",154,2019,2025
9603,"Buenos Aires","core","OtraForma","SERV. PROFESIONAL ","seguridad_defensa","media","mixto","reg16_18","6-20adj","5+anios","fund_2001_2010","solo_aritmetico",10,2020,2025
9604,"CABA","core","SRL","SERV. PROFESIONAL ","administracion","grande","mayoria_directa","reg16_18","1adj","1anio","fund_2011_2016","consagrado",1,2019,2019
9605,"CABA","core","SA","OTROS","administracion","grande","sin_directa","reg16_18","2-5adj","5+anios","fund_2001_2010","sin_fundamento",3,2019,2025
9606,"La Pampa","middle","PersFisica","MANT. REPARACION Y","infraestructura","media","mixto","reg19_21","2-5adj","2-4anios","pers_fisica","solo_aritmetico",2,2020,2021
9607,"CABA","core","PersFisica","MANT. REPARACION Y","administracion","chica","mixto","reg16_18","20+adj","5+anios","pers_fisica","solo_aritmetico",23,2019,2025
9608,"Tierra del Fuego","middle","SA","OTROS","infraestructura","grande","sin_directa","reg16_18","6-20adj","5+anios","fund_2011_2016","sin_fundamento",9,2019,2025
9609,"Buenos Aires","core","SA","OTROS","seguridad_defensa","media","sin_directa","reg16_18","1adj","1anio","fund_2011_2016","sin_fundamento",1,2025,2025
9610,"Chaco","outer","SA","MANT. REPARACION Y","seguridad_defensa","chica","sin_directa","reg19_21","2-5adj","2-4anios","fund_2001_2010","sin_fundamento",4,2022,2025
9611,"Buenos Aires","core","PersFisica","ALIMENTOS","seguridad_defensa","chica","sin_directa","reg19_21","1adj","1anio","pers_fisica","sin_fundamento",1,2020,2020
9612,"CABA","core","SRL","SERV. PROFESIONAL ","cultura_educacion","media","mayoria_directa","reg22plus","1adj","1anio","fund_2011_2016","consagrado",1,2022,2022
9613,"Buenos Aires","core","PersFisica","MANT. REPARACION Y","seguridad_defensa","media","sin_directa","reg22plus","2-5adj","1anio","pers_fisica","sin_fundamento",2,2022,2022
9614,"Tierra del Fuego","middle","PersFisica","OTROS","seguridad_defensa","media","sin_directa","reg19_21","2-5adj","1anio","pers_fisica","sin_fundamento",3,2021,2021
9615,"Buenos Aires","core","SRL","MANT. REPARACION Y","seguridad_defensa","chica","mixto","reg16_18","20+adj","5+anios","fund_pre2000","solo_aritmetico",86,2019,2025
9616,"Buenos Aires","core","PersFisica","ALQUILER","administracion","media","mayoria_directa","reg22plus","1adj","1anio","pers_fisica","solo_aritmetico",1,2022,2022
